End use,CDIV,TRE,FRCC,MISW,MISC,MISE,MISS,ISNE,NYCW,NYUP,PJME,PJMW,PJMC,PJMD,SRCA,SRSE,SRCE,SPPS,SPPC,SPPN,SRSG,CANO,CASO,NWPP,RMRG,BASN,AK,HI
water heating,3,0.0,0.0,0.126931227583965,0.1449832036858338,0.2147208171262348,0.0,0.0,0.0,0.0,0.0,0.2966790633668845,0.2166856882370816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
water heating,4,0.0,0.0,0.4379847707812515,0.1304145915999491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2351457538260101,0.1919321373949575,0.0,0.0,0.0,0.0,0.0045227463978316,0.0,0,0
water heating,5,0.0,0.086879416173417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1501648871825125,0.1078306464404686,0.0,0.205398482406042,0.2030688400339644,0.2459057133001931,0.000752014463402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
water heating,6,0.0,0.0,0.0,0.0,0.0,0.0988117934721064,0.0,0.0,0.0,0.0,0.0297615671497713,0.0,0.0,0.0,0.2316803662407427,0.6397462731373795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
water heating,7,0.5260753501075905,0.0,0.0,0.0,0.0,0.1761318030995625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2674866134134075,0.0,0.0,0.0303062333794393,0.0,0.0,0.0,0.0,0.0,0,0
water heating,8,0.0,0.0,0.0006310457152204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107698165597554,0.0,0.0016380028747023,0.2271578045947765,0.0,0.0,0.0608307384010572,0.3544510002209808,0.344521591633507,0,0
water heating,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019751224685047,0.3706014886125112,0.4775374819855134,0.1498859069334707,0.0,0.0,0,0
cooking,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
cooking,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313676119908314,0.1651457385899881,0.4511030926755666,0.0700750488261311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
cooking,3,0.0,0.0,0.1132543018517447,0.1626378530942189,0.20925918426074,0.0,0.0,0.0,0.0,0.0,0.272808822287617,0.2420398385056794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
cooking,4,0.0,0.0,0.4716662723421413,0.1390442734220817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221083133150036,0.1654152825557826,0.0,0.0,0.0,0.0,0.0027910385299581,0.0,0,0
cooking,5,0.0,0.1756928811824749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1283060164829838,0.0869181205057221,0.0,0.1654326063413429,0.1962450367218925,0.2460907711539294,0.001314567611654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
cooking,6,0.0,0.0,0.0,0.0,0.0,0.0756126387229047,0.0,0.0,0.0,0.0,0.0290304451330792,0.0,0.0,0.0,0.2384351513526221,0.656921764791394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
cooking,7,0.5721268462445444,0.0,0.0,0.0,0.0,0.1795748427414342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2181873892698159,0.0,0.0,0.0301109217442053,0.0,0.0,0.0,0.0,0.0,0,0
cooking,8,0.0,0.0,0.0001811584210925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103539027974464,0.0,0.0012983413445252,0.3620206236857939,0.0,0.0,0.0521259908151913,0.2220212365923375,0.3519987463436128,0,0
cooking,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028249967989555,0.3406386073594247,0.4961885875122818,0.1603478083293379,0.0,0.0,0,0
drying,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
drying,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818104455969411,0.1788645018046709,0.5615000967539181,0.0778249558444698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
drying,3,0.0,0.0,0.0998400195268078,0.1662106993659683,0.2726622031126606,0.0,0.0,0.0,0.0,0.0,0.1955132034108513,0.2657738745837116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
drying,4,0.0,0.0,0.6514248680362854,0.1211731816574248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1440020101715493,0.0831921028869231,0.0,0.0,0.0,0.0,0.0002078372478171,0.0,0,0
drying,5,0.0,0.1510365351696358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1605813183569129,0.0980045059732465,0.0,0.1620508878472373,0.1749769761558817,0.2527785520101014,0.0005712244869842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
drying,6,0.0,0.0,0.0,0.0,0.0,0.1371435134466551,0.0,0.0,0.0,0.0,0.032287689042729,0.0,0.0,0.0,0.226166340861873,0.6044024566487427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
drying,7,0.5811320789497902,0.0,0.0,0.0,0.0,0.1956178677691833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1942022869648731,0.0,0.0,0.0290477663161533,0.0,0.0,0.0,0.0,0.0,0,0
drying,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093514827540851,0.0,0.0008591384929154,0.3660833922424431,0.0,0.0,0.0265990570000878,0.1100030899989711,0.4871038395114972,0,0
drying,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032401139151019,0.3912807234779934,0.5281105700036964,0.0773685926032082,0.0,0.0,0,0
misc,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
misc,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112785482762884,0.1965852831597959,0.5875292681092642,0.1030999659680558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
misc,3,0.0,0.0,0.1170821067187771,0.1789397821797406,0.1941764433780936,0.0,0.0,0.0,0.0,0.0,0.3156368409301539,0.1941648267932348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
misc,4,0.0,0.0,0.3167958780563097,0.258281004961784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3269500772697835,0.0979730397121227,0.0,0.0,0.0,0.0,0.0,0.0,0,0
misc,5,0.0,0.3808764018224394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741035422645128,0.0677432799496334,0.0,0.0852228831494164,0.1458754582467549,0.2432488187682699,0.0029296157989728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
misc,6,0.0,0.0,0.0,0.0,0.0,0.0732158387255175,0.0,0.0,0.0,0.0,0.0193692284895752,0.0,0.0,0.0,0.2027074166023917,0.7047075161825155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
misc,7,0.6209350277934036,0.0,0.0,0.0,0.0,0.1505762109822137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202224630136907,0.0,0.0,0.0262641310874758,0.0,0.0,0.0,0.0,0.0,0,0
misc,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070672614180723,0.0,0.0,0.667210484003539,0.0,0.0,0.0091739493274543,0.0604837286288272,0.2560645766221071,0,0
misc,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002617671662771,0.3864971117960229,0.5192223654197865,0.0916628511214195,0.0,0.0,0,0
